ppm,exposure_time_min,replicate,R_demo,G_demo,B_demo,H_demo,S_demo,V_demo,L_demo,a_demo,b_demo,DeltaE_demo,cumulative_exposure_ppm_min
9.2,1,3,74.46,111.8,93.79,151.07,0.334,0.4384,112.0,110.0,134.0,36.55,9.2
9.2,1,4,77.82,110.01,96.67,155.14,0.2926,0.4314,111.0,113.0,132.0,38.08,9.2
9.2,2,1,67.46,96.05,78.94,144.09,0.2976,0.3767,97.0,113.0,135.0,51.87,18.4
9.2,2,2,66.71,94.34,77.23,142.85,0.2929,0.37,95.0,114.0,134.0,53.97,18.4
9.2,2,3,67.01,96.74,81.94,150.13,0.3073,0.3794,97.0,114.0,133.0,51.98,18.4
9.2,2,4,69.22,94.99,81.07,147.6,0.2713,0.3725,96.0,115.0,132.0,53.15,18.4
9.2,5,1,58.83,79.98,63.56,133.41,0.2645,0.3137,80.0,116.0,135.0,69.12,46.0
9.2,5,2,61.45,79.5,64.85,131.32,0.2271,0.3118,81.0,117.0,134.0,68.28,46.0
9.2,5,3,61.43,77.6,65.2,134.02,0.2085,0.3043,79.0,119.0,133.0,70.62,46.0
9.2,5,4,60.21,79.68,66.74,140.13,0.2443,0.3125,81.0,117.0,133.0,68.26,46.0
9.2,10,1,59.53,69.86,59.11,117.66,0.1539,0.274,72.0,122.0,133.0,78.11,92.0
9.2,10,2,53.67,68.4,52.52,115.69,0.2321,0.2682,69.0,118.0,136.0,80.33,92.0
9.2,10,3,57.01,67.49,60.12,137.8,0.1553,0.2647,70.0,122.0,131.0,80.06,92.0
9.2,10,4,52.48,71.07,59.34,142.16,0.2617,0.2787,72.0,117.0,133.0,77.11,92.0
9.2,15,1,55.76,66.57,55.99,121.26,0.1624,0.2611,68.0,120.0,133.0,81.59,138.0
9.2,15,2,53.93,66.32,51.84,111.33,0.2183,0.2601,68.0,119.0,135.0,81.45,138.0
9.2,15,3,55.67,65.29,52.46,105.0,0.1965,0.256,67.0,121.0,135.0,82.82,138.0
9.2,15,4,52.25,70.87,51.75,118.44,0.2698,0.2779,71.0,116.0,137.0,78.09,138.0
9.2,30,1,50.3,59.79,48.34,109.75,0.1915,0.2345,61.0,121.0,134.0,88.67,276.0
9.2,30,2,53.67,61.07,47.61,93.02,0.2204,0.2395,63.0,121.0,136.0,86.78,276.0
9.2,30,3,51.37,64.56,49.07,111.11,0.2399,0.2532,65.0,119.0,135.0,84.4,276.0
9.2,30,4,54.02,64.32,48.42,98.85,0.2472,0.2522,66.0,120.0,137.0,83.7,276.0
9.2,45,1,51.1,60.14,47.18,101.88,0.2154,0.2358,61.0,122.0,135.0,88.89,414.0
9.2,45,2,52.0,57.12,47.64,92.37,0.166,0.224,59.0,124.0,133.0,91.22,414.0
9.2,45,3,47.44,63.17,47.76,121.23,0.249,0.2477,63.0,117.0,136.0,86.08,414.0
9.2,45,4,50.17,62.93,49.63,117.58,0.2113,0.2468,63.0,120.0,134.0,86.52,414.0
9.2,60,1,52.61,58.84,48.58,96.42,0.1744,0.2307,60.0,123.0,133.0,90.03,552.0
9.2,60,2,49.74,58.67,46.98,105.81,0.1992,0.2301,59.0,121.0,134.0,90.63,552.0
9.2,60,3,50.46,54.77,47.43,95.21,0.1341,0.2148,56.0,124.0,132.0,94.15,552.0
9.2,60,4,50.59,62.21,46.29,103.81,0.2559,0.244,63.0,120.0,136.0,86.59,552.0
9.2,90,1,48.26,58.94,46.07,109.78,0.2183,0.2311,59.0,121.0,134.0,90.63,828.0
9.2,90,2,46.98,60.24,48.04,124.78,0.22,0.2362,61.0,119.0,134.0,88.31,828.0
9.2,90,3,50.32,58.1,45.94,98.37,0.2093,0.2278,59.0,122.0,135.0,90.85,828.0
9.2,90,4,48.14,59.43,47.62,117.37,0.1987,0.2331,60.0,121.0,134.0,89.65,828.0
9.2,120,1,49.94,57.36,44.98,95.96,0.2159,0.2249,58.0,122.0,135.0,91.83,1104.0
9.2,120,2,49.2,56.35,46.84,105.14,0.1687,0.221,58.0,123.0,133.0,91.99,1104.0
9.2,120,3,48.01,58.82,45.56,108.91,0.2254,0.2307,59.0,121.0,134.0,90.63,1104.0
9.2,120,4,53.02,56.6,46.69,81.67,0.1752,0.222,58.0,125.0,134.0,92.44,1104.0
9.2,180,1,50.05,58.49,44.02,95.0,0.2475,0.2294,59.0,121.0,136.0,90.7,1656.0
9.2,180,2,50.11,55.86,46.91,98.56,0.1603,0.2191,57.0,123.0,133.0,92.97,1656.0
9.2,180,3,50.05,56.9,45.23,95.22,0.205,0.2231,58.0,123.0,134.0,92.01,1656.0
9.2,180,4,49.69,55.04,45.79,94.74,0.168,0.2159,57.0,123.0,133.0,92.97,1656.0
9.2,240,1,45.82,56.71,44.69,114.37,0.2119,0.2224,57.0,121.0,134.0,92.6,2208.0
9.2,240,2,52.89,57.69,42.21,78.6,0.2682,0.2262,59.0,123.0,137.0,91.14,2208.0
9.2,240,3,51.32,57.9,44.14,88.69,0.2376,0.2271,58.0,123.0,135.0,92.03,2208.0
9.2,240,4,50.42,55.2,45.58,89.81,0.1742,0.2165,57.0,123.0,134.0,92.98,2208.0
9.2,300,1,47.98,56.3,41.91,94.69,0.2555,0.2208,57.0,120.0,137.0,92.53,2760.0
9.2,300,2,48.02,58.46,43.78,102.65,0.2512,0.2293,59.0,120.0,136.0,90.52,2760.0
9.2,300,3,48.76,57.37,44.89,101.39,0.2176,0.225,58.0,121.0,135.0,91.64,2760.0
9.2,300,4,48.27,57.01,45.39,105.12,0.2039,0.2236,58.0,122.0,134.0,91.8,2760.0
9.2,360,1,49.51,56.27,43.4,91.54,0.2288,0.2207,58.0,122.0,135.0,91.83,3312.0
9.2,360,2,44.92,56.96,46.52,127.95,0.2114,0.2234,57.0,120.0,133.0,92.4,3312.0
9.2,360,3,49.2,54.53,43.63,89.35,0.1997,0.2138,56.0,123.0,134.0,93.96,3312.0
9.2,360,4,48.73,57.41,42.07,93.97,0.2673,0.2252,58.0,120.0,136.0,91.5,3312.0
9.2,480,1,48.82,53.21,43.38,86.81,0.1847,0.2087,55.0,123.0,134.0,94.94,4416.0
9.2,480,2,48.86,55.69,46.33,103.75,0.168,0.2184,57.0,123.0,133.0,92.97,4416.0
9.2,480,3,48.61,53.89,43.68,91.06,0.1895,0.2114,55.0,123.0,134.0,94.94,4416.0
9.2,480,4,47.46,54.6,50.04,141.64,0.1307,0.2141,56.0,124.0,130.0,94.17,4416.0
9.3,0,1,86.52,152.92,131.51,160.65,0.4342,0.5997,148.0,102.0,132.0,2.0,0.0
9.3,0,2,92.02,149.52,136.12,166.01,0.3846,0.5864,147.0,106.0,129.0,3.74,0.0
9.3,0,3,98.72,147.45,131.02,159.77,0.3304,0.5782,146.0,108.0,131.0,4.58,0.0
9.3,0,4,93.31,150.7,128.01,156.27,0.3808,0.591,147.0,104.0,134.0,2.24,0.0
9.3,1,1,68.07,110.17,96.47,160.48,0.3821,0.4321,110.0,110.0,131.0,38.48,9.3
9.3,1,2,70.62,110.79,96.09,158.06,0.3626,0.4345,110.0,111.0,131.0,38.65,9.3
9.3,1,3,71.3,109.5,94.59,156.57,0.3489,0.4294,109.0,111.0,132.0,39.62,9.3
9.3,1,4,72.99,111.41,92.58,150.6,0.3449,0.4369,111.0,110.0,134.0,37.54,9.3
9.3,2,1,65.33,96.59,80.29,148.71,0.3236,0.3788,97.0,113.0,134.0,51.83,18.6
9.3,2,2,68.58,99.61,80.8,143.63,0.3115,0.3906,100.0,112.0,135.0,48.75,18.6
9.3,2,3,65.01,95.12,82.25,154.36,0.3166,0.373,96.0,114.0,132.0,52.95,18.6
9.3,2,4,64.16,99.59,83.51,152.78,0.3557,0.3905,99.0,112.0,133.0,49.66,18.6
9.3,5,1,55.0,78.43,65.22,146.16,0.2987,0.3076,79.0,116.0,133.0,70.04,46.5
9.3,5,2,60.03,78.74,64.0,132.72,0.2376,0.3088,80.0,117.0,135.0,69.3,46.5
9.3,5,3,58.82,75.22,66.28,147.3,0.2181,0.295,77.0,119.0,131.0,72.57,46.5
9.3,5,4,53.17,78.56,66.48,151.44,0.3233,0.3081,79.0,116.0,132.0,70.04,46.5
9.3,10,1,57.57,68.54,60.04,133.54,0.1601,0.2688,71.0,121.0,131.0,78.86,93.0
9.3,10,2,54.88,70.64,57.33,129.34,0.2232,0.277,71.0,118.0,134.0,78.29,93.0
9.3,10,3,54.24,71.13,57.05,129.97,0.2374,0.2789,72.0,118.0,134.0,77.3,93.0
9.3,10,4,52.82,70.36,56.49,132.53,0.2493,0.2759,71.0,118.0,134.0,78.29,93.0
9.3,15,1,57.23,64.82,52.89,98.15,0.1841,0.2542,67.0,122.0,135.0,83.03,139.5
9.3,15,2,51.43,64.55,53.93,131.43,0.2032,0.2531,66.0,120.0,133.0,83.55,139.5
9.3,15,3,56.47,68.89,54.08,110.32,0.215,0.2702,70.0,120.0,135.0,79.68,139.5
9.3,15,4,54.13,63.66,52.47,111.11,0.1757,0.2496,65.0,122.0,134.0,84.95,139.5
9.3,30,1,47.69,58.47,48.17,122.65,0.1843,0.2293,59.0,121.0,133.0,90.61,279.0
9.3,30,2,52.47,62.98,48.0,102.1,0.2379,0.247,63.0,121.0,135.0,86.74,279.0
9.3,30,3,53.82,65.16,49.9,104.59,0.2341,0.2555,66.0,120.0,136.0,83.64,279.0
9.3,30,4,54.58,62.38,48.42,93.51,0.2238,0.2446,64.0,122.0,136.0,86.0,279.0
9.3,45,1,47.87,59.74,49.24,126.89,0.1986,0.2343,60.0,121.0,133.0,89.63,418.5
9.3,45,2,47.34,56.98,48.29,125.89,0.1693,0.2235,58.0,122.0,132.0,91.78,418.5
9.3,45,3,50.46,60.84,44.52,98.16,0.2682,0.2386,61.0,120.0,136.0,88.55,418.5
9.3,45,4,52.2,59.33,47.79,97.09,0.1944,0.2326,61.0,122.0,134.0,88.87,418.5
9.3,60,1,50.79,60.69,42.44,92.54,0.3008,0.238,61.0,120.0,138.0,88.66,558.0
9.3,60,2,49.88,58.11,53.62,147.3,0.1417,0.2279,60.0,124.0,130.0,90.27,558.0
9.3,60,3,48.19,61.39,47.01,115.07,0.2342,0.2407,62.0,119.0,135.0,87.35,558.0
9.3,60,4,47.59,57.45,46.19,112.53,0.1961,0.2253,58.0,121.0,133.0,91.6,558.0
9.3,90,1,47.2,57.45,46.13,114.32,0.197,0.2253,58.0,121.0,133.0,91.6,837.0
9.3,90,2,46.48,60.86,45.96,117.94,0.2448,0.2387,61.0,118.0,135.0,88.17,837.0
9.3,90,3,50.52,55.33,44.88,87.63,0.1889,0.217,57.0,123.0,134.0,92.98,837.0
9.3,90,4,52.24,57.6,47.11,90.65,0.1821,0.2259,59.0,124.0,133.0,91.22,837.0
9.3,120,1,52.38,60.85,46.28,94.88,0.2395,0.2386,62.0,122.0,136.0,87.95,1116.0
9.3,120,2,48.61,54.02,41.45,85.8,0.2327,0.2118,55.0,122.0,135.0,94.77,1116.0
9.3,120,3,48.59,57.0,44.54,100.49,0.2185,0.2235,57.0,122.0,135.0,92.81,1116.0
9.3,120,4,49.8,58.76,44.65,98.07,0.2401,0.2304,59.0,121.0,136.0,90.7,1116.0
9.3,180,1,48.32,59.11,43.73,102.07,0.2602,0.2318,60.0,120.0,136.0,89.53,1674.0
9.3,180,2,50.85,58.19,44.21,91.51,0.2403,0.2282,59.0,121.0,136.0,90.7,1674.0
9.3,180,3,49.99,53.77,47.71,97.41,0.1127,0.2109,55.0,125.0,131.0,95.35,1674.0
9.3,180,4,50.01,58.45,46.92,103.93,0.1972,0.2292,59.0,122.0,134.0,90.82,1674.0
9.3,240,1,49.95,54.5,42.27,82.33,0.2244,0.2137,55.0,123.0,135.0,94.97,2232.0
9.3,240,2,48.74,57.44,44.08,99.06,0.2326,0.2252,58.0,121.0,135.0,91.64,2232.0
9.3,240,3,45.89,58.14,46.78,124.33,0.2106,0.228,58.0,120.0,134.0,91.43,2232.0
9.3,240,4,50.13,55.24,48.15,103.31,0.1284,0.2166,57.0,124.0,132.0,93.17,2232.0
9.3,300,1,49.85,56.53,47.04,102.25,0.1679,0.2217,58.0,123.0,133.0,91.99,2790.0
9.3,300,2,50.78,53.25,42.78,74.17,0.1966,0.2088,55.0,125.0,135.0,95.39,2790.0
9.3,300,3,46.93,62.45,42.88,107.59,0.3133,0.2449,62.0,117.0,138.0,87.18,2790.0
9.3,300,4,48.01,55.49,44.68,101.51,0.1948,0.2176,56.0,122.0,134.0,93.77,2790.0
9.3,360,1,44.5,61.72,43.39,116.37,0.297,0.2421,61.0,117.0,137.0,88.11,3348.0
9.3,360,2,51.85,56.24,45.33,84.14,0.1941,0.2206,58.0,123.0,134.0,92.01,3348.0
9.3,360,3,50.65,55.22,42.5,81.56,0.2303,0.2165,57.0,123.0,135.0,93.01,3348.0
9.3,360,4,47.21,56.55,44.56,106.74,0.212,0.2218,57.0,121.0,135.0,92.62,3348.0
9.3,480,1,52.34,54.1,42.07,68.78,0.2223,0.2122,56.0,125.0,136.0,94.45,4464.0
9.3,480,2,46.84,56.37,44.97,110.2,0.2021,0.2211,57.0,120.0,135.0,92.44,4464.0
9.3,480,3,49.6,55.52,46.34,98.69,0.1653,0.2177,57.0,123.0,133.0,92.97,4464.0
9.3,480,4,48.55,58.64,43.78,100.74,0.2534,0.23,59.0,120.0,136.0,90.52,4464.0
9.4,0,1,90.97,149.86,131.4,161.2,0.3929,0.5877,146.0,104.0,131.0,2.24,0.0
9.4,0,2,96.41,147.76,132.12,161.72,0.3475,0.5795,146.0,108.0,131.0,4.58,0.0
9.4,0,3,91.8,150.1,133.4,162.81,0.3884,0.5886,147.0,105.0,131.0,1.73,0.0
9.4,0,4,92.38,153.76,130.22,156.99,0.3992,0.603,150.0,103.0,134.0,3.0,0.0
9.4,1,1,75.13,114.57,93.75,148.33,0.3442,0.4493,114.0,109.0,135.0,34.5,9.4
9.4,1,2,72.58,111.43,91.99,149.97,0.3487,0.437,111.0,110.0,135.0,37.6,9.4
9.4,1,3,72.96,109.57,92.58,152.17,0.3341,0.4297,109.0,111.0,133.0,39.64,9.4
9.4,1,4,73.42,114.28,91.12,145.99,0.3575,0.4481,114.0,108.0,136.0,34.47,9.4
9.4,2,1,68.0,95.2,79.94,146.34,0.2857,0.3733,96.0,114.0,134.0,52.99,18.8
9.4,2,2,67.78,95.85,77.56,140.9,0.2928,0.3759,96.0,113.0,135.0,52.86,18.8
9.4,2,3,65.16,99.78,82.32,149.74,0.347,0.3913,100.0,111.0,134.0,48.55,18.8
9.4,2,4,64.99,93.91,78.92,148.89,0.308,0.3683,94.0,114.0,133.0,54.93,18.8
9.4,5,1,56.09,79.89,65.7,144.24,0.298,0.3133,80.0,116.0,133.0,69.06,47.0
9.4,5,2,57.08,76.63,66.84,149.96,0.2552,0.3005,78.0,118.0,132.0,71.39,47.0
9.4,5,3,59.54,78.79,64.85,136.54,0.2443,0.309,80.0,118.0,134.0,69.46,47.0
9.4,5,4,57.81,79.84,66.92,144.82,0.2759,0.3131,80.0,116.0,133.0,69.06,47.0
9.4,10,1,53.77,72.13,56.32,128.33,0.2546,0.2829,73.0,117.0,135.0,76.18,94.0
9.4,10,2,55.7,69.35,54.65,115.72,0.2119,0.272,71.0,119.0,135.0,78.5,94.0
9.4,10,3,54.23,69.0,55.82,126.44,0.214,0.2706,70.0,119.0,134.0,79.45,94.0
9.4,10,4,54.26,71.31,54.52,120.91,0.2391,0.2797,72.0,117.0,136.0,77.21,94.0
9.4,15,1,53.76,66.05,52.39,113.96,0.2069,0.259,68.0,120.0,135.0,81.64,141.0
9.4,15,2,51.38,64.91,55.12,136.58,0.2085,0.2546,66.0,121.0,132.0,83.74,141.0
9.4,15,3,49.78,64.46,55.64,143.96,0.2278,0.2528,65.0,120.0,131.0,84.53,141.0
9.4,15,4,51.99,66.68,57.23,141.41,0.2204,0.2615,68.0,120.0,132.0,81.58,141.0
9.4,30,1,55.95,58.58,48.56,75.79,0.1711,0.2297,61.0,125.0,134.0,89.52,282.0
9.4,30,2,45.73,62.94,48.24,128.75,0.2734,0.2468,62.0,118.0,135.0,87.18,282.0
9.4,30,3,50.89,62.55,48.81,110.92,0.2197,0.2453,63.0,120.0,135.0,86.54,282.0
9.4,30,4,51.58,64.05,46.48,102.59,0.2744,0.2512,65.0,119.0,137.0,84.49,282.0
9.4,45,1,51.26,59.52,47.21,100.25,0.2068,0.2334,61.0,122.0,134.0,88.87,423.0
9.4,45,2,49.86,59.04,47.39,107.3,0.1973,0.2315,60.0,121.0,134.0,89.65,423.0
9.4,45,3,47.91,59.65,47.28,116.93,0.2073,0.2339,60.0,121.0,134.0,89.65,423.0
9.4,45,4,48.43,62.07,49.6,125.17,0.2198,0.2434,63.0,120.0,134.0,86.52,423.0
9.4,60,1,47.62,61.82,44.43,108.98,0.2813,0.2424,61.0,119.0,137.0,88.43,564.0
9.4,60,2,46.49,60.72,44.68,113.22,0.2642,0.2381,60.0,119.0,136.0,89.36,564.0
9.4,60,3,50.04,58.93,46.24,102.04,0.2152,0.2311,59.0,122.0,134.0,90.82,564.0
9.4,60,4,54.33,59.8,46.09,83.91,0.2293,0.2345,61.0,123.0,135.0,89.1,564.0
9.4,90,1,45.11,60.78,46.45,125.11,0.2578,0.2384,60.0,119.0,134.0,89.29,846.0
9.4,90,2,48.35,56.97,47.86,116.83,0.1598,0.2234,58.0,123.0,132.0,91.98,846.0
9.4,90,3,45.02,58.45,43.53,114.02,0.2552,0.2292,58.0,119.0,136.0,91.33,846.0
9.4,90,4,47.62,54.69,45.21,104.78,0.1733,0.2145,55.0,123.0,133.0,94.93,846.0
9.4,120,1,50.15,55.8,46.0,94.59,0.1757,0.2188,57.0,123.0,134.0,92.98,1128.0
9.4,120,2,51.76,61.43,44.65,94.59,0.2732,0.2409,62.0,120.0,137.0,87.62,1128.0
9.4,120,3,50.61,59.45,44.55,95.62,0.2506,0.2331,60.0,121.0,136.0,89.72,1128.0
9.4,120,4,51.7,58.51,45.75,91.99,0.2181,0.2294,60.0,122.0,135.0,89.87,1128.0
9.4,180,1,46.65,54.7,44.67,108.2,0.1833,0.2145,55.0,122.0,133.0,94.73,1692.0
9.4,180,2,49.77,60.29,44.79,100.72,0.257,0.2364,61.0,120.0,136.0,88.55,1692.0
9.4,180,3,48.82,54.0,43.75,90.33,0.1897,0.2118,55.0,123.0,134.0,94.94,1692.0
9.4,180,4,48.87,58.34,48.25,116.31,0.173,0.2288,59.0,121.0,133.0,90.61,1692.0
9.4,240,1,50.57,59.48,39.81,87.18,0.3308,0.2333,60.0,120.0,139.0,89.72,2256.0
9.4,240,2,48.77,56.19,42.35,92.17,0.2463,0.2204,57.0,121.0,136.0,92.66,2256.0
9.4,240,3,48.17,53.72,41.37,86.94,0.2298,0.2107,54.0,123.0,135.0,95.95,2256.0
9.4,240,4,49.15,55.64,47.23,106.31,0.1511,0.2182,57.0,124.0,132.0,93.17,2256.0
9.4,300,1,47.77,57.2,45.04,106.52,0.2127,0.2243,58.0,121.0,134.0,91.61,2820.0
9.4,300,2,46.79,53.54,43.12,98.85,0.1947,0.21,54.0,122.0,134.0,95.73,2820.0
9.4,300,3,48.85,59.37,43.63,100.11,0.2651,0.2328,60.0,120.0,136.0,89.53,2820.0
9.4,300,4,53.91,53.21,45.09,55.26,0.1635,0.2114,56.0,126.0,133.0,94.6,2820.0
9.4,360,1,48.37,57.92,45.17,104.92,0.2202,0.2271,58.0,122.0,134.0,91.8,3384.0
9.4,360,2,44.73,54.66,41.63,105.72,0.2383,0.2143,54.0,121.0,135.0,95.57,3384.0
9.4,360,3,48.0,52.27,44.62,93.52,0.1463,0.205,54.0,124.0,132.0,96.1,3384.0
9.4,360,4,47.64,53.2,38.72,83.03,0.2722,0.2086,54.0,122.0,136.0,95.79,3384.0
9.4,480,1,51.21,53.92,41.87,73.5,0.2235,0.2114,55.0,125.0,136.0,95.43,4512.0
9.4,480,2,48.8,56.15,44.41,97.58,0.209,0.2202,57.0,122.0,135.0,92.81,4512.0
9.4,480,3,51.02,57.57,42.29,85.73,0.2655,0.2258,58.0,123.0,137.0,92.12,4512.0
9.4,480,4,49.3,53.58,44.33,87.77,0.1726,0.2101,55.0,124.0,133.0,95.13,4512.0
9.5,0,1,91.43,152.04,132.89,161.04,0.3986,0.5962,149.0,103.0,132.0,1.41,0.0
9.5,0,2,90.35,153.02,134.62,162.39,0.4096,0.6001,150.0,103.0,132.0,2.24,0.0
9.5,0,3,90.25,154.11,130.73,158.03,0.4144,0.6044,150.0,102.0,134.0,3.46,0.0
9.5,0,4,94.94,153.01,132.76,159.08,0.3795,0.6,150.0,104.0,133.0,2.24,0.0
9.5,1,1,74.1,110.08,99.47,162.31,0.3268,0.4317,111.0,113.0,130.0,38.13,9.5
9.5,1,2,73.37,111.74,95.37,154.4,0.3434,0.4382,111.0,111.0,133.0,37.67,9.5
9.5,1,3,75.39,112.86,98.9,157.64,0.332,0.4426,113.0,111.0,132.0,35.69,9.5
9.5,1,4,71.6,108.07,94.02,156.88,0.3375,0.4238,109.0,111.0,132.0,39.62,9.5
9.5,2,1,67.82,96.35,78.11,141.66,0.2961,0.3778,97.0,113.0,135.0,51.87,19.0
9.5,2,2,64.8,91.39,81.23,157.08,0.291,0.3584,93.0,116.0,130.0,56.33,19.0
9.5,2,3,68.71,94.63,75.32,135.29,0.2739,0.3711,95.0,114.0,136.0,54.08,19.0
9.5,2,4,65.3,95.38,78.43,146.19,0.3154,0.3741,96.0,113.0,134.0,52.81,19.0
9.5,5,1,57.68,77.64,67.9,150.71,0.2571,0.3045,79.0,118.0,131.0,70.41,47.5
9.5,5,2,58.33,77.13,65.02,141.34,0.2437,0.3025,79.0,118.0,133.0,70.41,47.5
9.5,5,3,58.83,78.24,67.51,146.82,0.248,0.3068,80.0,118.0,132.0,69.43,47.5
9.5,5,4,57.77,83.93,61.79,129.23,0.3117,0.3291,83.0,113.0,138.0,65.89,47.5
9.5,10,1,55.57,73.74,55.52,119.82,0.2472,0.2892,74.0,117.0,137.0,75.3,95.0
9.5,10,2,57.11,68.5,56.86,118.7,0.1698,0.2686,70.0,121.0,134.0,79.86,95.0
9.5,10,3,56.3,69.49,57.21,124.15,0.1899,0.2725,71.0,120.0,134.0,78.67,95.0
9.5,10,4,57.48,68.1,56.22,113.63,0.1745,0.2671,70.0,121.0,134.0,79.86,95.0
9.5,15,1,50.92,67.01,48.61,112.45,0.2746,0.2628,68.0,117.0,137.0,81.2,142.5
9.5,15,2,48.61,61.92,52.03,135.4,0.215,0.2428,62.0,120.0,132.0,87.48,142.5
9.5,15,3,53.31,67.93,54.29,124.02,0.2152,0.2664,69.0,119.0,134.0,80.44,142.5
9.5,15,4,54.36,66.23,52.97,113.71,0.2002,0.2597,68.0,120.0,135.0,81.64,142.5
9.5,30,1,49.92,63.12,47.76,111.55,0.2434,0.2475,64.0,118.0,136.0,85.25,285.0
9.5,30,2,52.93,62.89,47.55,98.96,0.244,0.2466,63.0,120.0,136.0,86.59,285.0
9.5,30,3,51.72,62.83,47.25,102.79,0.248,0.2464,63.0,120.0,136.0,86.59,285.0
9.5,30,4,49.9,58.02,45.87,100.08,0.2094,0.2275,59.0,121.0,135.0,90.66,285.0
9.5,45,1,51.16,58.12,49.29,107.26,0.152,0.2279,60.0,123.0,133.0,90.03,427.5
9.5,45,2,51.01,56.62,46.9,94.59,0.1717,0.222,58.0,124.0,133.0,92.2,427.5
9.5,45,3,49.74,59.92,45.63,102.72,0.2386,0.235,60.0,121.0,135.0,89.68,427.5
9.5,45,4,49.83,56.16,46.33,98.65,0.175,0.2202,58.0,123.0,133.0,91.99,427.5
9.5,60,1,52.97,62.18,46.49,95.23,0.2524,0.2438,63.0,120.0,136.0,86.59,570.0
9.5,60,2,50.73,57.42,49.64,111.61,0.1354,0.2252,59.0,123.0,132.0,91.01,570.0
9.5,60,3,49.86,61.79,44.6,101.66,0.2782,0.2423,62.0,119.0,137.0,87.44,570.0
9.5,60,4,50.64,59.11,51.48,125.95,0.1432,0.2318,61.0,123.0,132.0,89.05,570.0
9.5,90,1,49.07,55.61,46.04,100.97,0.172,0.2181,57.0,123.0,133.0,92.97,855.0
9.5,90,2,47.38,58.99,44.31,107.43,0.2489,0.2313,59.0,120.0,135.0,90.48,855.0
9.5,90,3,49.98,58.96,45.09,98.83,0.2352,0.2312,59.0,121.0,135.0,90.66,855.0
9.5,90,4,50.91,55.35,49.09,102.48,0.1131,0.2171,57.0,125.0,131.0,93.4,855.0
9.5,120,1,51.64,56.35,45.33,85.64,0.1955,0.221,58.0,123.0,134.0,92.01,1140.0
9.5,120,2,49.98,58.93,48.01,109.16,0.1853,0.2311,59.0,122.0,133.0,90.81,1140.0
9.5,120,3,48.11,56.6,41.92,94.72,0.2593,0.222,57.0,121.0,137.0,92.71,1140.0
9.5,120,4,46.32,57.27,44.87,112.95,0.2166,0.2246,58.0,120.0,135.0,91.46,1140.0
9.5,180,1,47.51,56.16,45.08,106.88,0.1973,0.2202,57.0,122.0,134.0,92.78,1710.0
9.5,180,2,45.92,55.49,46.01,120.61,0.1725,0.2176,56.0,122.0,132.0,93.74,1710.0
9.5,180,3,51.05,61.51,48.71,109.0,0.2081,0.2412,63.0,121.0,135.0,86.74,1710.0
9.5,180,4,48.15,55.46,45.08,102.21,0.1872,0.2175,56.0,123.0,133.0,93.95,1710.0
9.5,240,1,46.69,54.38,45.17,110.1,0.1695,0.2133,55.0,123.0,132.0,94.92,2280.0
9.5,240,2,48.97,57.64,45.21,101.88,0.2156,0.226,58.0,122.0,134.0,91.8,2280.0
9.5,240,3,50.3,53.28,43.79,78.84,0.178,0.2089,55.0,124.0,134.0,95.15,2280.0
9.5,240,4,50.2,53.08,45.47,82.72,0.1434,0.2082,55.0,125.0,133.0,95.35,2280.0
9.5,300,1,48.49,54.9,45.77,102.13,0.1664,0.2153,55.0,124.0,133.0,95.13,2850.0
9.5,300,2,47.72,55.09,45.09,104.25,0.1814,0.216,56.0,122.0,133.0,93.75,2850.0
9.5,300,3,48.95,57.68,43.42,96.72,0.2473,0.2262,58.0,121.0,136.0,91.68,2850.0
9.5,300,4,52.0,55.7,43.43,78.06,0.2202,0.2184,57.0,124.0,135.0,93.22,2850.0
9.5,360,1,46.76,55.37,45.9,114.58,0.171,0.2172,56.0,122.0,133.0,93.75,3420.0
9.5,360,2,48.58,56.82,41.51,92.3,0.2695,0.2228,57.0,121.0,137.0,92.71,3420.0
9.5,360,3,48.16,53.16,45.1,97.23,0.1517,0.2085,55.0,124.0,132.0,95.13,3420.0
9.5,360,4,52.12,56.59,43.2,80.0,0.2366,0.2219,58.0,123.0,136.0,92.07,3420.0
9.5,480,1,49.9,53.1,42.63,78.33,0.1973,0.2083,55.0,124.0,135.0,95.17,4560.0
9.5,480,2,50.61,55.24,44.95,87.03,0.1862,0.2166,57.0,123.0,134.0,92.98,4560.0
9.5,480,3,44.18,58.11,44.35,120.72,0.2397,0.2279,58.0,119.0,135.0,91.29,4560.0
9.5,480,4,49.58,55.97,44.0,92.05,0.2139,0.2195,57.0,123.0,134.0,92.98,4560.0
9.6,0,1,90.93,152.57,135.86,163.74,0.404,0.5983,149.0,104.0,131.0,1.41,0.0
9.6,0,2,94.09,149.87,131.73,160.49,0.3722,0.5877,147.0,106.0,132.0,2.24,0.0
9.6,0,3,93.05,149.46,133.47,162.99,0.3774,0.5861,147.0,106.0,131.0,2.45,0.0
9.6,0,4,91.59,148.29,130.73,161.42,0.3823,0.5815,146.0,105.0,132.0,2.24,0.0
9.6,1,1,71.44,110.77,96.07,157.58,0.355,0.4344,110.0,111.0,131.0,38.65,9.6
9.6,1,2,73.2,113.85,99.25,158.45,0.357,0.4465,113.0,111.0,131.0,35.71,9.6
9.6,1,3,71.6,110.43,90.29,148.89,0.3516,0.4331,110.0,109.0,135.0,38.44,9.6
